#{}
epoch,num_iter_road_0,reward_road_0
0,42,0.37537986
0,14,0.06552525
0,14,0.065323964
0,14,0.065547444
0,14,0.06620924
0,14,0.066020966
0,14,0.06602236
0,14,0.06600937
0,14,0.06588856
0,14,0.06588052
0,14,0.06664963
0,14,0.066486605
0,14,0.06642386
0,14,0.066457674
0,14,0.06641121
0,14,0.06629422
0,14,0.066458434
0,14,0.06655584
0,14,0.066750705
0,14,0.06653156
0,14,0.066473916
0,14,0.0665236
0,14,0.06647801
0,14,0.06627911
0,14,0.06605388
0,14,0.06612157
0,14,0.06603968
0,14,0.06598157
0,14,0.06605455
0,14,0.06616689
0,14,0.0659875
0,14,0.06597324
0,14,0.06596799
0,14,0.065993845
0,14,0.066170394
0,14,0.06614888
0,14,0.06591566
0,14,0.06601721
0,14,0.06591798
0,14,0.06618789
0,14,0.06597254
0,14,0.06574213
0,14,0.065699816
0,14,0.065468386
0,16,0.120039895
0,16,0.122644775
0,15,0.09048155
0,15,0.09270625
0,14,0.06566955
0,16,0.12897654
0,15,0.09283964
0,15,0.09522939
0,15,0.09827028
0,16,0.13018438
0,16,0.13828655
0,17,0.16867343
0,15,0.09852677
0,15,0.09988487
0,16,0.13891914
0,15,0.09725988
0,15,0.09682458
0,14,0.06717549
0,15,0.09822522
0,14,0.0669508
0,15,0.0992416
0,14,0.06706735
0,15,0.09733963
0,16,0.1267671
0,15,0.09829138
0,16,0.13717206
0,16,0.13295761
0,19,0.21656802
0,18,0.18491432
0,19,0.20423971
0,18,0.1883781
0,18,0.17549933
0,18,0.1882199
0,16,0.12939245
0,14,0.06610886
0,16,0.117004566
0,20,0.21396083
0,48,0.024556719
0,27,0.2130961
0,27,0.21690631
0,21,0.21339607
0,29,0.17152056
0,19,0.19638701
0,30,0.18269828
0,23,0.2659837
0,30,0.23345153
0,28,0.20963418
0,18,0.1793666
0,21,0.25190815
0,25,0.3004949
0,26,0.41569334
0,31,0.16696253
0,26,0.27320924
0,23,0.27612585
0,20,0.23441058
0,16,0.11730251
0,19,0.20501849
0,20,0.22294845
0,22,0.23258299
0,18,0.17085749
0,21,0.21507752
0,22,0.22462668
0,24,0.23302038
0,28,0.17118986
0,27,0.20453574
0,26,0.21593079
0,25,0.23254438
0,27,0.2100173
0,27,0.20456329
0,28,0.17782515
0,28,0.17440169
0,16,0.11713185
0,17,0.15085867
0,17,0.15260744
0,17,0.1500297
0,16,0.11825006
0,20,0.21773513
0,20,0.20738499
0,19,0.1993329
0,18,0.16591981
0,16,0.117243126
0,17,0.14394118
0,15,0.0908504
0,16,0.11665497
0,17,0.1454735
0,15,0.09102285
0,17,0.14321128
0,18,0.17864138
0,19,0.19526018
0,16,0.12006862
0,16,0.12330661
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.06507237
0,14,0.065049924
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.06513338
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.06506671
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.065037176
0,14,0.06509349
0,16,0.12639272
0,16,0.121179
0,16,0.12081119
0,15,0.09194151
0,15,0.09300703
0,15,0.092663534
0,15,0.09313098
0,15,0.09249384
0,15,0.09370536
0,15,0.09392439
0,15,0.093534075
0,14,0.06505753
0,14,0.06492712
0,14,0.06525999
0,15,0.0918028
0,14,0.064962804
0,14,0.06531152
0,14,0.065317154
0,14,0.06529704
0,14,0.06525312
0,14,0.065223485
0,14,0.06519594
0,14,0.06515705
0,14,0.06520492
0,14,0.065404564
0,14,0.06541513
0,14,0.06538032
0,14,0.06535389
0,14,0.06544139
0,14,0.06546356
0,14,0.06538923
0,14,0.06559848
0,14,0.06578927
0,14,0.06611043
0,14,0.06606805
0,14,0.06637839
0,14,0.066422686
0,15,0.09720885
0,15,0.09781368
0,14,0.06646527
0,14,0.06645016
0,14,0.06653479
0,14,0.06655628
0,15,0.09588161
0,18,0.20863833
0,18,0.21281202
0,16,0.13605727
0,15,0.09964455
0,15,0.09975247
0,16,0.14360927
0,16,0.14632973
0,16,0.15262519
0,17,0.2196217
0,17,0.21800613
0,19,0.4099334
0,20,0.510582
0,19,0.42026064
0,19,0.41281474
0,18,0.30776656
0,17,0.22011107
0,18,0.30788797
0,17,0.22109595
0,18,0.30974776
0,18,0.30978373
0,18,0.29978487
0,17,0.21551758
0,19,0.4058173
0,20,0.46168947
0,22,0.7592657
0,22,0.7353782
0,23,0.9433359
0,26,1.8669701
