#{"t_start": 1645389438.6261501, "env_id": null}
r,l,t
486.269518,190,1309.260759
6999.751126,517,1311.824599
390.139554,130,1315.580392
6247.453306,641,1318.357697
3734.787886,396,1322.271821
1627.477295,352,1325.179053
3158.253841,279,1328.100814
2056.914768,249,1330.14624
122.94692,134,1331.728188
164.173277,136,1332.861688
7790.42678,405,1335.259374
7834.300832,399,1338.268721
711.095072,198,1340.621544
529.787013,200,1342.201972
459.435205,162,1344.180067
177.855095,113,1345.351942
455.599453,167,1346.468132
68.733585,112,1347.640005
392.033542,183,1349.391559
394.436522,165,1350.778393
2911.88731,364,1352.692989
396.930369,166,1354.828376
393.619987,165,1357.287755
5037.741455,338,1359.156313
7710.605791,413,1361.842752
4536.742025,287,1364.523428
6817.244583,542,1368.743094
45.265859,98,1371.339041
753.425662,218,1372.577569
174.772034,169,1374.142198
271.662752,136,1375.949134
134.427662,130,1377.051544
444.849931,170,1378.247607
7442.653912,452,1380.498845
7497.563994,446,1384.942261
7593.685172,431,1388.179359
58.253873,82,1390.298567
85.974613,131,1391.19776
10.29296,58,1392.614618
269.688325,190,1393.576025
709.076241,145,1394.912388
525.911743,174,1396.200164
161.017401,117,1397.935491
71.171291,95,1398.827442
7311.157576,473,1400.785435
1251.053031,153,1403.279142
115.242111,165,1405.115642
87.227426,93,1406.193861
79.893174,96,1406.999249
302.550091,138,1407.976331
29.75325,81,1409.492274
5028.04224,327,1410.969294
3660.113547,354,1413.5168
8311.227233,336,1416.079299
333.459241,158,1419.055594
54.738331,88,1420.102412
7002.336239,519,1422.258648
4586.328056,322,1425.463268
173.383884,140,1428.07585
443.508595,159,1429.271849
3735.76668,268,1430.863725
116.799001,127,1432.512486
350.269135,140,1434.607242
153.267759,147,1435.792325
317.302413,138,1436.9684
392.821946,164,1438.166393
119.037318,119,1440.153944
380.458631,170,1441.318594
944.891085,245,1442.874861
359.524809,194,1444.618175
6267.981078,286,1447.162657
12.019919,67,1448.6555
1589.026046,229,1449.774456
257.923438,143,1451.314584
8398.892694,324,1453.779007
7692.64203,418,1456.459452
1095.402685,235,1458.990703
467.577661,169,1460.625452
4856.506192,338,1463.220718
3103.316292,256,1465.487695
7397.327474,458,1468.054187
250.649606,143,1470.455251
408.081455,148,1472.39512
28.308388,82,1473.403502
8179.558723,353,1474.930586
3537.54442,324,1477.499738
227.334371,116,1480.281955
488.315956,203,1481.546904
7732.113583,410,1483.727077
205.856392,139,1485.916821
80.222148,121,1487.768835
451.242466,181,1488.966316
128.448957,152,1490.338172
6781.527052,246,1491.902907
615.535763,192,1494.653296
72.514376,98,1495.880244
56.562204,117,1496.794806
126.501704,136,1497.866272
145.887294,114,1499.679861
990.815853,199,1500.891321
230.48393,142,1502.25964
932.651641,224,1503.674201
207.307674,112,1505.792683
5190.685808,379,1507.551703
1693.034823,284,1510.056119
133.416433,161,1511.871992
36.682081,87,1513.709019
7372.734676,464,1515.624315
3721.163851,315,1518.632039
2849.287729,345,1521.125259
7719.647201,413,1524.875262
113.326282,97,1526.936614
4404.070665,468,1528.929754
136.890019,143,1531.391923
281.943634,173,1533.438802
1010.734544,206,1534.916605
2080.047859,277,1536.738136
1592.143653,268,1538.863135
6611.691227,408,1542.075388
1243.934111,285,1544.731649
7414.095041,458,1547.419799
1644.273453,246,1550.138522
6374.282782,309,1553.148684
7525.610305,442,1555.906906
225.820794,144,1558.264308
2413.175737,332,1560.038939
3374.430231,311,1563.43136
7209.752651,488,1566.384513
7792.061674,403,1569.707614
7370.636628,462,1572.919231
926.636992,172,1576.155493
316.277603,154,1577.499243
6669.156308,572,1580.054981
222.924139,191,1583.095165
474.954023,171,1585.540952
3385.888284,345,1587.455447
149.460727,111,1589.323694
7083.470827,507,1591.505085
86.80653,99,1595.006749
6906.222305,533,1597.209434
7276.878492,476,1600.952621
6865.155212,538,1604.703355
7398.208589,460,1609.330471
210.229379,177,1611.870709
1195.972402,285,1613.660874
1962.887871,325,1616.03797
7427.937068,456,1619.90644
2941.356123,376,1623.037075
91.505634,105,1625.021449
677.978458,197,1626.208954
4818.409046,432,1629.562572
7116.470612,502,1632.968057
7871.006612,394,1636.338576
7624.660583,428,1639.433609
582.372073,154,1642.817006
7710.671544,416,1644.879505
110.070381,92,1646.981884
1755.562034,304,1648.474884
7174.603049,493,1652.429322
7209.752651,488,1656.094395
6107.713572,667,1660.233719
2337.293749,465,1664.560889
630.823907,190,1668.131774
7459.926452,450,1670.411626
7745.73108,410,1673.592878
7129.716795,500,1676.968333
5402.041939,534,1681.79066
1189.396352,246,1684.827247
3125.765306,371,1687.140585
6561.797026,587,1690.650063
7331.62173,470,1695.65989
6662.990235,573,1699.527802
8057.663545,369,1703.136004
126.529419,142,1705.229752
7596.218862,432,1708.239295
525.974128,186,1710.686615
7304.349823,474,1713.092869
453.005822,152,1715.58626
5822.91357,379,1718.526069
7311.877659,471,1721.680002
6908.095338,534,1725.407032
3627.980192,284,1728.571692
7262.702506,478,1732.25293
7638.924163,426,1735.636775
7407.184402,459,1738.894978
4308.044309,376,1742.107082
7196.346556,490,1746.410594
776.563902,202,1749.152498
7574.962107,435,1751.45806
7812.3309,402,1754.560098
141.761625,142,1757.772288
847.896815,308,1759.459785
7345.298646,468,1762.327914
7696.264612,418,1765.642596
3740.930891,346,1769.534876
1947.731964,275,1771.934521
5008.931027,538,1774.942761
7511.573126,444,1778.663333
183.905334,152,1782.203107
7123.090392,501,1784.501674
7624.660583,428,1787.948216
6888.899859,537,1791.541935
8053.34591,368,1795.910021
118.928338,117,1797.89435
7653.216299,424,1799.834064
1729.517074,338,1802.790275
2704.588437,282,1806.105263
7429.755316,455,1808.795064
8427.967636,321,1811.701313
6991.944415,521,1814.837489
2227.540272,288,1818.977882
3450.964218,451,1821.712255
6172.115133,656,1825.751667
299.327995,146,1828.971426
458.296011,176,1831.27657
1911.586027,320,1833.167434
7952.593462,383,1835.792429
5619.495611,458,1838.93454
7429.766937,455,1843.215706
7290.754723,476,1846.653332
681.934965,239,1849.427351
7004.941297,519,1852.178877
7490.472533,446,1856.781254
7640.595166,424,1860.015599
6926.567179,530,1863.557313
7044.088268,513,1867.434866
7129.716795,500,1872.138528
7215.54888,487,1875.834349
7805.641629,400,1879.107799
6859.904609,540,1882.57752
7044.088268,513,1887.218945
6063.598894,674,1891.58653
6730.224315,561,1896.211499
7096.650944,505,1900.196419
7455.704314,452,1904.815253
3155.154719,407,1908.034792
7539.675586,440,1911.165461
8270.957271,340,1914.098873
7055.954482,507,1918.301639
6865.424046,540,1922.169264
7642.862221,425,1925.766161
7243.385426,483,1929.139627
7712.930093,415,1933.49152
7596.218862,432,1936.625344
6409.505095,615,1940.504674
6901.690445,535,1944.731591
7480.045902,446,1949.440952
6528.885016,595,1953.330447
7667.537047,422,1957.119914
7105.652774,500,1960.582247
7338.456769,469,1965.185067
7243.385426,483,1968.708899
7142.127917,496,1972.29464
7209.752651,488,1975.976478
6857.035088,542,1980.822057
8012.45333,375,1984.274535
7665.602892,420,1987.276506
6967.481208,524,1990.80042
7263.645958,480,1995.52417
6925.205241,530,1999.300857
7687.653907,416,2002.871295
6731.15736,562,2006.46518
7952.593462,383,2011.029145
6991.944415,521,2014.380922
3346.145768,362,2017.748477
6895.291955,536,2021.05357
7650.190684,424,2025.617923
6435.294445,608,2029.375958
7469.629644,450,2033.345658
7150.581584,495,2036.885496
701.786477,230,2040.801436
6920.924353,532,2043.557827
7416.183328,457,2047.265499
7221.364855,486,2050.789308
7273.083368,476,2055.425316
7254.620208,481,2059.01669
7638.924163,426,2062.383712
6806.381691,550,2065.969962
6219.278411,644,2071.464323
7372.734676,464,2075.603893
7209.752651,488,2079.159819
6339.014821,627,2083.395144
6756.131905,558,2088.874153
6415.417555,614,2093.257495
7974.984813,380,2097.019365
7128.610524,500,2100.270599
7518.588206,443,2104.875403
6121.29513,665,2108.984892
5884.702632,708,2114.074
6789.0601,551,2118.8563
6211.959231,649,2124.481448
6570.390673,586,2129.099563
6138.184337,662,2133.758736
7448.407455,450,2137.921336
6626.123006,579,2142.76518
6619.999945,580,2147.058965
7801.727467,403,2150.762962
6468.896608,605,2154.540848
6776.41005,552,2159.947108
0.949203,43,2162.41628
6082.083465,672,2164.958853
7142.989497,498,2169.387479
5927.953024,700,2174.943754
6440.011224,608,2179.84281
7149.635809,497,2183.929194
7379.610848,463,2187.531763
6603.352224,581,2192.431192
300.175318,224,2195.629255
7689.071945,419,2197.982868
7263.645958,480,2201.288867
118.408305,185,2205.029599
6060.61163,673,2208.115553
6991.944415,521,2212.670672
7639.290379,424,2216.226293
6211.891065,646,2221.352452
7582.040607,434,2225.40035
7145.046973,495,2228.838599
1791.552522,305,2231.95931
6158.553286,658,2236.554499
6768.219372,555,2241.140976
6126.919237,664,2245.649261
7076.890647,508,2250.072244
0.0,2002,2261.915846
5377.155144,807,2272.7082
6768.656689,556,2277.873193
7518.588206,443,2281.600209
5685.423914,743,2287.118544
6559.104928,590,2292.085621
0.0,2002,2302.604325
0.0,2002,2319.435416
58.451271,132,2328.90026
6708.953188,563,2331.38234
7462.663498,451,2335.212142
6800.078462,551,2338.95475
6.012821,58,2342.549326
7660.373093,423,2344.25245
8311.227233,336,2347.152082
7121.3991,501,2350.262234
6749.8789,559,2355.255237
352.043213,245,2358.404106
6920.924353,532,2361.255116
611.763916,337,2364.643739
1111.885933,305,2367.870478
6050.919349,677,2371.527939
7803.920232,402,2375.568926
298.969661,212,2377.983385
2045.587623,353,2381.289867
7498.556633,443,2384.219971
5838.2016,714,2388.389024
6953.10937,527,2393.093417
7882.252259,333,2397.435322
106.156061,126,2399.296479
7304.349823,474,2401.398645
7697.688878,415,2404.764417
8133.619327,359,2408.851929
7250.132184,482,2411.93003
7285.302555,476,2415.522957
2393.935399,362,2418.71247
7198.438436,487,2422.925473
7814.002009,401,2426.275626
0.0,2002,2436.513843
0.0,2002,2453.174586
7142.989497,498,2463.847966
7324.793523,471,2467.466552
7989.949743,378,2470.587353
6214.866106,647,2474.367218
7877.636215,392,2479.32098
6200.546729,651,2483.163531
7236.645411,484,2487.41424
7250.132184,482,2490.950086
7937.703171,385,2495.228853
7455.704314,452,2498.353115
3185.775854,374,2501.501386
0.466148,48,2503.28397
6690.108644,567,2506.577267
0.0,2002,2516.89838
7825.92891,399,2526.146696
7489.370571,446,2529.296934
515.372303,174,2532.765485
2129.955048,330,2534.671736
7532.639429,441,2537.509027
551.023104,226,2540.134024
1682.831512,280,2543.025218
1413.059869,217,2544.937396
6831.657736,546,2547.659223
7567.890681,436,2551.401829
766.300963,226,2554.993893
7922.84263,387,2557.264741
651.278414,145,2559.403111
0.0,2002,2567.850881
0.0,2002,2585.423641
0.0,2002,2602.043391
6895.291955,536,2611.85746
7004.941297,519,2615.725204
7136.349828,499,2620.462817
8032.13742,372,2623.710689
8093.581255,363,2626.421991
6940.216049,529,2629.707287
7966.779231,380,2633.730464
7311.157576,473,2636.848128
7757.958501,409,2640.185134
7511.573126,444,2643.302806
7123.090392,501,2647.743774
7356.982783,466,2651.330174
6104.151401,667,2655.521469
7343.251416,468,2659.748451
6731.690952,561,2664.585172
7324.793523,471,2668.398038
7582.040607,434,2671.766225
7826.671559,397,2674.875504
7713.346066,415,2678.949944
7250.132184,482,2682.271518
7937.703171,385,2685.527556
6927.348489,531,2688.912348
7142.08817,496,2693.701951
7056.377271,509,2697.438173
7192.343887,488,2701.152155
7965.530321,381,2704.325077
8198.686117,349,2708.058194
7663.947679,421,2710.876097
8072.793998,367,2713.855527
7848.984112,397,2716.714904
7070.317043,509,2721.037184
7997.5182,375,2724.342332
7129.716795,500,2727.539814
7607.133838,429,2731.063745
8057.663545,369,2735.04957
8027.493272,373,2737.760027
6659.050096,493,2740.924978
7256.885693,481,2744.581729
6863.395303,541,2749.292646
6650.676573,575,2753.411444
7848.984112,397,2756.982667
7565.101887,434,2760.084665
429.329199,193,2763.577227
7812.3309,402,2765.728839
2854.394249,400,2768.762016
0.0,158,2771.043267
7050.363234,510,2774.490074
7770.666853,407,2777.873383
7674.708169,421,2780.991016
7601.936634,431,2784.139019
7176.28762,493,2788.518389
7427.937068,456,2792.011024
7070.317043,509,2795.534988
7732.336039,413,2798.93386
7421.012594,457,2803.122349
7625.678211,426,2806.435793
7805.595289,401,2809.513306
6189.157029,653,2813.64668
8164.214954,355,2818.451707
2557.041204,359,2821.123589
8508.969391,311,2823.640175
7043.435955,510,2826.64626
0.391124,45,2829.625431
7427.937068,456,2831.469187
7586.130064,432,2834.728072
6973.713517,521,2838.244854
7352.733519,464,2842.855174
6553.048852,591,2846.816617
7476.602759,449,2850.6715
7812.3309,402,2853.818613
7498.364635,444,2857.858195
7460.083667,449,2861.116483
7819.646889,401,2864.266086
8050.109659,370,2867.141084
7967.513564,381,2870.884623
6824.923017,545,2874.305954
1243.763713,282,2877.470501
7476.602759,449,2880.182905
6520.67885,595,2884.987616
7566.235395,435,2888.816613
8187.242123,352,2891.746741
6972.497766,524,2894.990214
7434.868471,455,2899.716083
7243.385426,483,2903.123346
7664.921161,421,2906.428433
6468.670993,602,2910.194947
7311.157576,473,2915.196129
7037.54745,514,2918.798078
7236.645411,484,2922.525133
7696.264612,418,2925.86321
424.096058,134,2929.020433
421.498806,148,2930.21617
7156.28877,496,2932.553021
6908.095338,534,2936.397426
6110.063775,667,2941.804678
7067.353838,508,2946.146549
7155.944673,494,2949.850843
6998.439607,520,2953.592149
0.0,470,2958.311989
1908.568172,229,2960.983859
6576.261356,587,2963.954042
7667.537047,422,2967.712271
7837.075671,396,2971.682539
7532.639429,441,2974.753164
7222.852028,486,2978.152442
6916.295589,532,2981.930996
7885.821048,392,2986.373857
7703.464476,417,2989.381013
7434.868471,455,2992.547304
7681.886466,420,2995.805231
7908.01178,389,2999.822534
8125.989523,360,3002.588159
7090.408896,475,3005.690796
7298.998807,472,3009.193636
6829.263865,544,3013.872157
7624.660583,428,3017.451849
7223.185585,486,3020.804443
7670.558587,420,3024.179821
7011.449491,518,3028.571905
359.840375,162,3031.243778
7610.425502,430,3033.400573
7915.423497,388,3036.440067
7338.456769,469,3040.589656
7304.349823,474,3044.083488
8111.249948,361,3047.179356
7732.336039,413,3050.060625
6895.291955,536,3054.514733
0.0,2002,3065.375662
7525.610305,442,3074.683784
7338.456769,469,3077.998505
7149.635809,497,3082.524037
7076.890647,508,3086.21113
2107.481855,252,3089.126528
7739.571992,412,3091.548401
7856.336771,396,3095.478489
7694.820741,417,3098.432555
8073.79983,364,3101.331439
7196.346556,490,3104.410283
754.210331,266,3108.364921
7453.723725,452,3110.92742
7790.42678,405,3114.090152
7434.868471,455,3117.258041
8316.834973,333,3121.197126
51.37405,75,3122.884622
7697.373524,415,3124.642841
8118.367345,361,3127.550588
8015.425184,374,3131.286348
7717.885822,415,3134.193707
7462.663498,451,3137.352191
7633.04157,424,3140.585399
6951.392473,527,3145.110534
7655.779114,423,3148.681278
7129.716795,500,3152.051164
7277.884846,475,3155.646334
7773.583196,407,3159.889309
6237.342823,643,3163.671389
7689.071945,419,3167.649225
3280.35361,508,3171.157464
34.627102,89,3174.638193
843.4674,146,3175.575693
7415.778826,457,3177.677671
3190.525878,379,3180.806752
7631.788807,427,3185.35049
7372.734676,464,3189.034334
6895.291955,536,3192.887987
7103.250895,504,3196.82898
3006.820095,336,3201.116836
4821.778034,470,3204.241462
0.025928,34,3206.350814
7152.01981,494,3208.281035
102.370043,112,3211.761642
7324.793523,471,3213.824141
473.377674,144,3216.263455
7725.107318,414,3218.293394
7631.788807,427,3222.506293
7434.868471,455,3225.764958
7017.964198,517,3229.318768
490.964811,165,3232.006243
7043.200783,513,3235.491636
7415.497244,455,3239.164402
2447.13633,289,3242.073366
6888.899859,537,3245.191514
7324.793523,471,3250.148292
7210.888386,479,3253.704428
7504.565057,445,3257.348299
331.73431,141,3259.708684
7755.835912,408,3262.912359
6712.4919,565,3266.54597
7430.871452,453,3270.56939
7937.703171,385,3273.703201
7395.385644,458,3277.928271
7448.752087,453,3281.312343
2694.784065,406,3284.523812
7400.28067,460,3287.751352
7263.645958,480,3292.325663
8141.256764,358,3295.520605
356.782305,156,3297.584488
7350.234054,467,3299.857522
8193.476133,351,3304.015318
6960.754463,524,3307.195396
7717.885822,415,3310.695397
7554.441237,435,3313.814299
3190.857718,297,3317.659567
7455.704314,452,3320.385045
6998.46225,519,3323.995869
6380.031315,620,3328.216537
7453.21441,451,3333.373961
7359.002943,466,3336.764619
7539.675586,440,3340.132234
8009.202063,375,3343.156548
7291.52635,474,3347.356854
7569.079073,434,3350.725809
7631.788807,427,3353.967837
7582.040607,434,3357.202208
7839.086337,396,3361.320659
6886.629384,535,3364.837939
6730.105605,561,3368.932766
7872.49651,391,3372.566044
8019.969541,374,3376.473354
7624.660583,428,3379.420599
7631.788807,427,3382.647607
6595.56884,584,3386.375563
7633.934501,418,3391.275946
7449.714601,451,3394.471717
6833.861954,545,3398.168863
7233.451265,483,3402.005288
7483.582851,448,3406.506375
7393.558109,459,3409.94549
6643.607522,576,3413.778268
7410.564469,458,3417.662122
7334.289099,468,3422.209909
8287.828666,339,3425.289065
8453.102368,318,3427.734944
7342.906125,466,3430.61076
6675.32855,571,3435.55675
7158.940555,495,3439.549985
7090.057591,506,3443.292772
7324.793523,471,3446.954071
8156.55457,356,3451.224106
7049.951254,509,3454.397474
8023.104732,373,3457.733974
7746.815185,411,3460.623353
7011.449491,518,3465.170995
6946.659486,528,3469.015603
7083.470827,507,3472.876009
7582.040607,434,3476.384223
7021.889182,516,3480.906622
7105.027899,502,3484.626433
7561.690192,434,3488.073693
-0.0,523,3491.668412
7739.571992,412,3496.239133
7116.470612,502,3499.606635
8135.10542,356,3502.833619
7383.038322,462,3505.849966
6717.208448,563,3510.670614
6908.095338,534,3514.741817
7859.357481,393,3518.218892
7462.663498,451,3521.432882
1118.314415,191,3524.996975
6920.924353,532,3527.577453
7518.876713,442,3531.229177
7466.404454,449,3534.610932
7379.610848,463,3539.10311
7624.130038,425,3542.370063
7137.524318,498,3545.817879
7574.962107,435,3549.403439
7717.885822,415,3553.684783
1921.392395,280,3556.327907
7596.218862,432,3558.904735
816.378501,200,3561.39784
7373.685406,461,3564.929832
6589.476318,585,3568.757954
7617.334482,425,3572.618891
7158.414525,486,3576.033924
7532.639429,441,3580.651346
6452.582515,605,3584.552097
6888.899859,537,3588.813027
22.960869,81,3591.330331
7090.057591,506,3594.550602
7539.675586,440,3598.075061
4334.605622,439,3601.339168
6471.663704,602,3605.176904
7096.650944,505,3610.466541
7116.796829,501,3614.186549
7278.245122,477,3617.89848
7574.962107,435,3621.312982
7372.734676,464,3625.829754
7654.488524,421,3629.127977
0.023097,37,3631.058533
6431.344248,611,3633.371895
7936.979578,383,3638.201434
7215.057891,484,3641.428349
7263.645958,480,3644.98731
7356.795816,465,3648.526734
7176.28762,493,3653.153077
7129.716795,500,3656.864376
7209.752651,488,3660.579225
7922.84263,387,3663.920951
7553.769026,438,3668.086643
7324.793523,471,3671.448109
7149.635809,497,3675.055797
7553.769026,438,3678.540541
7169.614669,494,3682.99496
7471.545944,448,3686.487804
7878.438918,393,3689.636728
516.489922,217,3692.020212
7196.346556,490,3695.630239
7345.298646,468,3699.170226
6737.391634,561,3703.046466
7207.90761,486,3706.984961
7819.646889,401,3711.346301
7408.008715,453,3714.510317
7324.793523,471,3717.950144
7070.317043,509,3721.616306
7812.3309,402,3726.044319
7805.022224,403,3729.0301
8079.522668,363,3731.960244
7457.618647,449,3734.960938
7160.055983,493,3739.449153
7130.245494,498,3743.113519
7263.209197,478,3746.762914
7593.166941,431,3750.130471
7277.186786,478,3754.544531
7222.992702,483,3758.130831
7196.346556,490,3761.710286
7405.025508,457,3765.241271
7162.948389,495,3769.717914
7246.198161,480,3773.344249
6781.206548,554,3777.149697
7083.852256,505,3781.147646
7653.216299,424,3785.666445
7427.937068,456,3788.941346
7201.638936,489,3792.458692
8163.398249,353,3795.645599
6869.761881,540,3799.887449
7132.815083,498,3803.732169
7482.570778,447,3807.233702
7083.470827,507,3810.741467
7162.948389,495,3815.546688
7004.941297,519,3819.367353
7725.107318,414,3822.829204
6749.8789,559,3826.423556
1006.194656,263,3831.228667
7624.660583,428,3833.760654
7176.28762,493,3837.175579
7783.139998,406,3840.583092
7392.512915,460,3854.678727
6888.899859,537,3858.351721
7681.886466,420,3861.882835
3985.327756,1143,3869.964539
7797.720854,404,3878.700076
91.922596,94,3880.73389
7605.506664,429,3882.648346
7448.752087,453,3885.887831
7427.937068,456,3890.26333
7539.435405,440,3893.561949
7841.638801,398,3896.694176
7037.54745,514,3900.0855
7567.890681,436,3904.61812
7331.62173,470,3907.9231
6976.335858,520,3911.628997
7115.475085,501,3915.440919
7683.045011,418,3919.919518
6766.953773,555,3923.450768
7393.383838,461,3927.256183
7162.948389,495,3930.780256
7603.31863,431,3935.242103
7109.857448,503,3938.711826
6908.095338,534,3942.517303
7478.230038,446,3946.204651
7561.297808,434,3950.511949
7400.28067,460,3953.809158
7725.107318,414,3957.044359
7699.198714,413,3960.177891
7209.752651,488,3964.591617
253.232978,123,3967.06036
8013.829761,373,3968.873115
7243.164078,483,3972.05326
7393.383838,461,3976.576943
68.864257,89,3978.842565
7843.931347,395,3980.585184
6857.035088,542,3984.038549
7469.629644,450,3996.603217
1943.760308,270,3999.38615
7856.336771,396,4001.800915
7337.399031,467,4005.036066
6936.632627,529,4009.811117
7743.923473,409,4013.304181
7476.602759,449,4016.484634
7775.860498,407,4019.718729
7271.348224,476,4024.126237
6995.361936,519,4027.822014
7819.646889,401,4031.283717
7243.385426,483,4034.573131
7133.782395,499,4039.324237
7813.441991,401,4042.669233
396.351467,132,4044.818428
7476.602759,449,4046.906396
7824.678449,400,4058.928975
8059.8747,367,4061.812574
7241.704752,483,4064.945081
6831.657736,546,4068.798045
714.322221,184,4072.729748
7653.216299,424,4074.894555
7477.072301,447,4078.137124
7427.937068,456,4081.482076
7241.595772,483,4085.981676
907.665423,216,4088.716048
6863.395303,541,4091.396441
6788.171547,550,4095.475394
6940.49983,526,4108.304181
6619.554398,580,4112.406442
7304.349823,474,4116.329091
6866.513743,540,4120.103784
7243.385426,483,4124.996114
7256.885693,481,4128.529161
6664.456881,570,4132.396648
7400.28067,460,4136.232959
7732.336039,413,4140.594308
7270.854497,476,4143.876942
7568.343886,433,4147.244619
6959.565707,526,4150.772502
7790.42678,405,4155.235287
7387.505668,461,4158.440448
7930.269185,386,4161.612105
7133.230987,498,4164.94258
0.0,2002,4176.644692
8004.944632,376,4185.845434
7504.699039,442,4188.857949
7203.046252,489,4192.329366
7430.606287,453,4196.851462
7400.28067,460,4200.236907
122.628943,102,4202.516803
7764.823457,408,4204.313676
7280.063196,476,4208.608697
7768.588274,408,4211.913806
7304.349823,474,4215.157994
7667.537047,422,4218.553552
7761.323319,409,4222.651549
7930.269185,386,4225.597248
6039.471984,678,4229.448832
7574.962107,435,4233.613179
7105.983305,503,4238.055019
7739.571992,412,4241.436033
7057.189541,511,4244.849833
7116.470612,502,4248.60123
7338.456769,469,4253.156069
7744.108513,411,4256.42289
7653.216299,424,4259.462369
7560.826323,437,4262.675642
7082.720871,506,4267.125261
406.494765,130,4269.676407
7574.962107,435,4271.706072
7094.602697,503,4275.176162
7739.571992,412,4279.217157
7421.012594,457,4282.405595
7553.769026,438,4285.733512
6841.427886,544,4289.331534
7523.738533,440,4294.044799
0.0,2002,4304.120496
